SKILL_ID,EMPLOYEE_ID,SKILL_NAME,SKILL_CATEGORY,PROFICIENCY_LEVEL,YEARS_OF_EXPERIENCE,IS_PRIMARY_SKILL,LAST_USED_DATE,SELF_RATING,VERIFIED_BY_MANAGER,CREATED_AT
559,1115,GCP,Cloud Platform,Expert,7.5,true,2025-04-22,4.3,true,2026-03-20 06:58:39.498
415,1408,Streamlit,App Development,Intermediate,14.2,false,2026-02-12,4.1,true,2026-03-20 06:58:39.498
318,1424,Tableau,Visualization,Expert,7.5,true,2025-07-17,2.2,true,2026-03-20 06:58:39.498
1882,1155,Linux,Operating System,Intermediate,14.9,false,2025-09-07,3.3,true,2026-03-20 06:58:39.498
1623,1361,JavaScript,Programming,Expert,0.5,false,2025-07-13,2.4,true,2026-03-20 06:58:39.498
1557,1390,Snowflake,Cloud Data Platform,Expert,2.5,true,2026-02-22,4.3,true,2026-03-20 06:58:39.498
1359,1276,React,Frontend,Intermediate,14.5,false,2025-08-05,2.6,true,2026-03-20 06:58:39.498
391,1325,Docker,Containerization,Beginner,6.0,false,2025-05-13,2.7,true,2026-03-20 06:58:39.498
11154,1524,Scala,Programming,Advanced,8.0,false,2026-03-01,4.5,true,2026-03-21 04:04:54.479
1191,1498,Qlik,Visualization,Advanced,1.9,false,2025-07-08,2.4,false,2026-03-20 06:58:39.498
1338,1139,Machine Learning,AI/ML,Expert,10.4,false,2026-01-04,4.3,true,2026-03-20 06:58:39.498
190,1019,Kubernetes,Container Orchestration,Expert,10.1,false,2025-11-08,3.4,false,2026-03-20 06:58:39.498
1863,1233,Redshift,Cloud Data Platform,Intermediate,2.5,true,2025-09-12,2.3,false,2026-03-20 06:58:39.498
1956,1345,MongoDB,NoSQL,Advanced,11.3,false,2025-12-03,2.5,false,2026-03-20 06:58:39.498
575,1183,Redshift,Cloud Data Platform,Advanced,7.7,true,2026-02-24,3.2,true,2026-03-20 06:58:39.498
27,1308,BigQuery,Cloud Data Platform,Advanced,14.2,false,2026-01-28,3.5,true,2026-03-20 06:58:39.498
1542,1222,Informatica,ETL,Beginner,4.4,false,2025-11-17,2.0,true,2026-03-20 06:58:39.498
1197,1490,Informatica,ETL,Expert,14.1,false,2025-06-16,5.0,false,2026-03-20 06:58:39.498
1151,1044,Qlik,Visualization,Advanced,4.6,false,2025-04-19,2.0,false,2026-03-20 06:58:39.498
1216,1466,Deep Learning,AI/ML,Advanced,1.9,false,2025-09-17,4.0,false,2026-03-20 06:58:39.498
1883,1085,Apache Spark,Big Data,Beginner,7.0,true,2025-09-17,2.0,true,2026-03-20 06:58:39.498
1826,1105,MongoDB,NoSQL,Expert,11.0,false,2025-04-11,4.6,false,2026-03-20 06:58:39.498
1815,1256,SSIS,ETL,Expert,6.3,false,2025-07-17,2.0,false,2026-03-20 06:58:39.498
2027,1455,PostgreSQL,Database,Expert,5.4,true,2026-02-18,4.6,true,2026-03-20 06:58:39.498
1800,1052,Azure,Cloud Platform,Intermediate,1.0,true,2025-10-14,3.8,false,2026-03-20 06:58:39.498
1187,1498,SSIS,ETL,Advanced,1.7,true,2025-05-24,2.8,true,2026-03-20 06:58:39.498
1273,1347,Tableau,Visualization,Intermediate,11.3,true,2026-01-29,4.9,false,2026-03-20 06:58:39.498
1592,1140,Scala,Programming,Expert,1.7,false,2025-08-28,2.3,true,2026-03-20 06:58:39.498
1278,1317,PostgreSQL,Database,Beginner,2.6,false,2025-11-25,2.0,true,2026-03-20 06:58:39.498
154,1230,Streamlit,App Development,Advanced,8.7,true,2025-04-29,4.1,true,2026-03-20 06:58:39.498
1401,1217,PostgreSQL,Database,Beginner,8.2,true,2026-01-16,3.0,true,2026-03-20 06:58:39.498
11145,1523,Snowflake,Cloud Platform,Expert,9.0,true,2026-03-19,4.9,true,2026-03-21 04:04:54.479
421,1213,Terraform,Infrastructure as Code,Expert,10.6,false,2025-03-25,2.0,true,2026-03-20 06:58:39.498
522,1057,JavaScript,Programming,Beginner,14.2,false,2025-06-13,3.3,false,2026-03-20 06:58:39.498
1575,1161,JavaScript,Programming,Advanced,10.3,false,2025-11-23,4.7,true,2026-03-20 06:58:39.498
1631,1151,Scala,Programming,Expert,7.8,true,2025-04-24,2.6,true,2026-03-20 06:58:39.498
245,1495,Terraform,Infrastructure as Code,Expert,11.4,false,2025-05-29,4.9,true,2026-03-20 06:58:39.498
11129,1519,Kubernetes,DevOps,Advanced,6.0,false,2026-03-05,4.5,true,2026-03-21 04:04:54.479
400,1016,Kubernetes,Container Orchestration,Expert,6.3,true,2025-04-11,4.9,false,2026-03-20 06:58:39.498
1494,1137,SQL,Database,Expert,13.6,true,2025-06-25,4.2,true,2026-03-20 06:58:39.498
1570,1394,dbt,Data Transformation,Intermediate,9.5,true,2025-05-26,4.6,false,2026-03-20 06:58:39.498
1934,1496,Scala,Programming,Intermediate,3.8,false,2025-08-05,2.1,true,2026-03-20 06:58:39.498
134,1445,CI/CD,DevOps,Beginner,6.4,false,2025-06-10,2.8,false,2026-03-20 06:58:39.498
1872,1275,Looker,Visualization,Expert,15.0,false,2025-08-12,2.2,true,2026-03-20 06:58:39.498
358,1010,Snowflake,Cloud Data Platform,Expert,10.5,false,2026-01-22,2.7,true,2026-03-20 06:58:39.498
1298,1237,Kafka,Streaming,Expert,13.5,false,2025-05-14,2.2,false,2026-03-20 06:58:39.498
1881,1155,Matillion,ETL,Advanced,14.0,false,2025-05-16,3.9,true,2026-03-20 06:58:39.498
1576,1161,GCP,Cloud Platform,Beginner,12.1,false,2026-01-10,2.3,false,2026-03-20 06:58:39.498
548,1228,Talend,ETL,Advanced,2.6,false,2026-01-27,4.1,true,2026-03-20 06:58:39.498
1203,1260,Fivetran,Data Integration,Intermediate,4.0,false,2025-09-24,4.7,false,2026-03-20 06:58:39.498
1776,1409,Informatica,ETL,Intermediate,9.1,false,2026-02-28,3.3,false,2026-03-20 06:58:39.498
31,1037,Snowflake,Cloud Data Platform,Advanced,4.1,false,2025-12-28,4.6,false,2026-03-20 06:58:39.498
1995,1420,Kafka,Streaming,Advanced,6.0,false,2025-07-14,2.7,true,2026-03-20 06:58:39.498
255,1398,Streamlit,App Development,Expert,6.0,false,2025-08-31,4.8,false,2026-03-20 06:58:39.498
1174,1063,BigQuery,Cloud Data Platform,Expert,8.4,false,2025-07-18,2.4,true,2026-03-20 06:58:39.498
,1513,ADF,ETL,Expert,6.5,false,2026-03-15,4.7,true,
,1514,ADF,ETL,Advanced,5.0,false,2026-03-10,4.4,true,
,1517,ADF,ETL,Expert,7.0,false,2026-03-18,4.8,true,
,1519,ADF,ETL,Expert,8.5,true,2026-03-19,4.9,true,
,1520,ADF,ETL,Advanced,5.5,false,2026-03-12,4.3,true,
,1523,ADF,ETL,Expert,7.5,false,2026-03-17,4.8,true,
,1222,ADF,ETL,Advanced,4.5,false,2026-03-08,4.2,true,
,1314,ADF,ETL,Advanced,5.0,false,2026-03-05,4.3,true,
,1362,ADF,ETL,Expert,6.0,false,2026-03-14,4.6,true,
,1102,ADF,ETL,Advanced,4.0,false,2026-02-28,4.1,true,
,1145,ADF,ETL,Expert,6.5,false,2026-03-10,4.5,true,
,1167,ADF,ETL,Advanced,5.5,false,2026-03-12,4.4,true,
,1320,SQL Server,Database,Advanced,5.0,false,2026-03-01,4.3,true,
,1036,SQL Server,Database,Advanced,4.5,false,2026-03-06,4.2,true,
,1047,SQL Server,Database,Intermediate,3.0,false,2026-02-20,3.8,true,
,1014,SQL Server,Database,Intermediate,2.5,false,2026-02-15,3.6,true,
,1147,ADF,ETL,Advanced,4.0,false,2026-03-08,4.1,true,
,1350,ADF,ETL,Intermediate,3.5,false,2026-02-25,3.9,true,
,1525,SQL,Database,Advanced,8.0,false,2026-03-18,4.3,true,
,1525,Snowflake,Cloud Platform,Advanced,5.0,false,2026-03-15,4.1,true,
,1525,Power BI,Visualization,Advanced,4.5,false,2026-03-10,4.0,true,
,1526,Python,Programming,Intermediate,4.0,false,2026-03-12,3.8,true,
,1526,Tableau,Visualization,Advanced,6.0,true,2026-03-18,4.4,true,
,1526,SQL,Database,Advanced,7.5,false,2026-03-19,4.2,true,
,1526,Snowflake,Cloud Platform,Intermediate,3.0,false,2026-03-05,3.7,true,
,1527,AWS,Cloud Platform,Advanced,6.0,false,2026-03-16,4.2,true,
,1527,SQL,Database,Expert,10.0,true,2026-03-19,4.6,true,
,1527,Airflow,Orchestration,Intermediate,3.5,false,2026-03-08,3.9,true,
,1527,ADF,ETL,Advanced,4.0,false,2026-03-14,4.1,true,
,1528,Power BI,Visualization,Expert,7.0,true,2026-03-18,4.6,true,
,1528,Machine Learning,AI/ML,Intermediate,3.0,false,2026-02-28,3.6,true,
,1529,Snowflake,Cloud Platform,Expert,7.0,true,2026-03-19,4.8,true,
,1529,SQL,Database,Expert,14.0,false,2026-03-18,4.9,true,
,1529,AWS,Cloud Platform,Expert,10.0,false,2026-03-15,4.6,true,
,1529,dbt,ETL,Advanced,4.0,false,2026-03-10,4.2,true,
,1529,Power BI,Visualization,Advanced,6.0,false,2026-03-12,4.3,true,
,1530,Python,Programming,Advanced,8.0,false,2026-03-17,4.4,true,
,1530,Machine Learning,AI/ML,Advanced,7.0,true,2026-03-18,4.5,true,
,1530,Tableau,Visualization,Expert,10.0,false,2026-03-19,4.7,true,
,1530,SQL,Database,Expert,15.0,false,2026-03-16,4.8,true,
,1530,Databricks,Big Data,Advanced,5.0,false,2026-03-08,4.2,true,
,1531,Azure,Cloud Platform,Expert,9.0,true,2026-03-19,4.7,true,
,1531,ADF,ETL,Expert,7.0,false,2026-03-15,4.6,true,
,1531,SQL,Database,Expert,14.0,false,2026-03-18,4.8,true,
,1531,Informatica,ETL,Advanced,6.0,false,2026-03-05,4.3,true,
,1532,GCP,Cloud Platform,Expert,8.0,true,2026-03-18,4.6,true,
,1532,BigQuery,Cloud Platform,Expert,7.0,false,2026-03-16,4.5,true,
,1532,Looker,Visualization,Advanced,5.0,false,2026-03-12,4.3,true,
,1532,SQL,Database,Expert,16.0,false,2026-03-19,4.9,true,
,1532,Python,Programming,Advanced,9.0,false,2026-03-14,4.4,true,
,1517,Prefect,Orchestration,Advanced,3.5,false,2026-03-14,4.2,true,
,1514,Prefect,Orchestration,Advanced,3.0,false,2026-03-12,4.1,true,
,1036,Astronomer,Orchestration,Intermediate,2.5,false,2026-03-06,3.8,true,
,1264,Astronomer,Orchestration,Intermediate,2.0,false,2026-02-28,3.7,true,
,1519,Openflow,ETL,Expert,7.0,false,2026-03-19,4.8,true,
,1523,Openflow,ETL,Expert,6.5,false,2026-03-18,4.7,true,
,1521,Openflow,ETL,Expert,5.5,false,2026-03-15,4.6,true,
,1513,Openflow,ETL,Advanced,4.0,false,2026-03-17,4.3,true,
,1222,Openflow,ETL,Advanced,4.0,false,2026-03-10,4.2,true,
,1362,Openflow,ETL,Advanced,3.5,false,2026-03-08,4.0,true,
,1145,Openflow,ETL,Expert,5.0,false,2026-03-16,4.5,true,
,1320,Openflow,ETL,Advanced,4.0,false,2026-03-11,4.1,true,
,1102,Openflow,ETL,Advanced,3.5,false,2026-03-05,4.0,true,
,1167,Openflow,ETL,Advanced,3.0,false,2026-03-09,4.0,true,
,1014,Openflow,ETL,Intermediate,2.0,false,2026-02-20,3.6,true,
,1147,Openflow,ETL,Advanced,3.0,false,2026-03-08,4.0,true,
,1350,Openflow,ETL,Intermediate,1.5,false,2026-02-15,3.5,true,
,1529,Openflow,ETL,Expert,6.0,true,2026-03-19,4.7,true,
,1531,Openflow,ETL,Advanced,4.5,false,2026-03-14,4.3,true,
,1527,Openflow,ETL,Intermediate,2.0,false,2026-03-01,3.7,true,
,1000,Data Modelling,Data Engineering,Expert,6.0,true,2026-03-01,9.0,true,
,1002,Data Modelling,Data Engineering,Advanced,4.0,false,2026-02-15,8.0,true,
,1004,Data Modelling,Data Engineering,Intermediate,2.0,false,2026-01-20,6.0,false,
,1007,Data Modelling,Data Engineering,Advanced,5.0,true,2026-03-10,8.0,true,
,1010,Data Modelling,Data Engineering,Expert,7.0,true,2026-03-15,9.0,true,
,1000,Snowpark,Snowflake,Expert,3.0,true,2026-03-20,9.0,true,
,1002,Snowpark,Snowflake,Advanced,2.0,false,2026-03-15,8.0,true,
,1007,Snowpark,Snowflake,Advanced,2.0,false,2026-03-10,7.0,true,
,1013,Snowpark,Snowflake,Intermediate,1.0,false,2026-02-20,6.0,false,
,1018,Snowpark,Snowflake,Expert,3.0,true,2026-03-18,9.0,true,
,1000,Snowpipe,Snowflake,Expert,4.0,false,2026-03-20,9.0,true,
,1005,Snowpipe,Snowflake,Advanced,3.0,false,2026-03-12,8.0,true,
,1010,Snowpipe,Snowflake,Advanced,2.0,false,2026-03-15,7.0,true,
,1020,Snowpipe,Snowflake,Intermediate,1.0,false,2026-02-28,6.0,false,
,1002,Cortex AI,Snowflake,Advanced,1.0,false,2026-03-20,8.0,true,
,1006,Cortex AI,Snowflake,Intermediate,1.0,false,2026-03-10,6.0,false,
,1018,Cortex AI,Snowflake,Expert,2.0,true,2026-03-22,9.0,true,
,1026,Cortex AI,Snowflake,Advanced,1.0,false,2026-03-18,7.0,true,
,1000,Data Warehousing,Data Engineering,Expert,7.0,true,2026-03-20,9.0,true,
,1005,Data Warehousing,Data Engineering,Expert,6.0,true,2026-03-15,9.0,true,
,1007,Data Warehousing,Data Engineering,Advanced,4.0,false,2026-03-10,8.0,true,
,1010,Data Warehousing,Data Engineering,Advanced,5.0,false,2026-03-15,8.0,true,
,1013,Data Warehousing,Data Engineering,Advanced,4.0,false,2026-03-05,7.0,true,
,1018,Data Warehousing,Data Engineering,Expert,8.0,true,2026-03-22,9.0,true,
,1020,Data Warehousing,Data Engineering,Intermediate,2.0,false,2026-02-28,6.0,false,
,1026,Data Warehousing,Data Engineering,Expert,7.0,true,2026-03-20,9.0,true,
,1000,ETL,Data Engineering,Expert,6.0,false,2026-03-20,9.0,true,
,1002,ETL,Data Engineering,Advanced,4.0,false,2026-03-15,8.0,true,
,1005,ETL,Data Engineering,Expert,5.0,false,2026-03-12,8.0,true,
,1007,ETL,Data Engineering,Advanced,4.0,false,2026-03-10,7.0,true,
,1011,ETL,Data Engineering,Intermediate,2.0,false,2026-02-20,6.0,false,
,1013,ETL,Data Engineering,Advanced,3.0,false,2026-03-05,7.0,true,
,1000,ELT,Data Engineering,Expert,4.0,false,2026-03-20,9.0,true,
,1002,ELT,Data Engineering,Expert,3.0,false,2026-03-15,8.0,true,
,1007,ELT,Data Engineering,Advanced,3.0,false,2026-03-10,7.0,true,
,1018,ELT,Data Engineering,Expert,4.0,true,2026-03-22,9.0,true,
,1005,Data Governance,Data Engineering,Advanced,3.0,false,2026-03-12,7.0,true,
,1010,Data Governance,Data Engineering,Advanced,4.0,false,2026-03-15,8.0,true,
,1018,Data Governance,Data Engineering,Expert,5.0,false,2026-03-22,9.0,true,
,1026,Data Governance,Data Engineering,Expert,6.0,true,2026-03-20,9.0,true,
,1003,Data Governance,Data Engineering,Intermediate,1.0,false,2026-02-10,5.0,false,
,1000,Dynamic Tables,Snowflake,Advanced,1.0,false,2026-03-20,8.0,true,
,1002,Dynamic Tables,Snowflake,Advanced,1.0,false,2026-03-15,7.0,true,
,1018,Dynamic Tables,Snowflake,Expert,2.0,false,2026-03-22,9.0,true,
,1007,Tasks and Streams,Snowflake,Advanced,2.0,false,2026-03-10,7.0,true,
,1000,Tasks and Streams,Snowflake,Expert,3.0,false,2026-03-20,9.0,true,
,1005,Tasks and Streams,Snowflake,Advanced,2.0,false,2026-03-12,7.0,true,
,1018,Tasks and Streams,Snowflake,Expert,3.0,false,2026-03-22,9.0,true,
,1002,Apache Iceberg,Data Engineering,Intermediate,1.0,false,2026-03-15,6.0,false,
,1018,Apache Iceberg,Data Engineering,Advanced,2.0,false,2026-03-22,8.0,true,
,1010,Apache Iceberg,Data Engineering,Advanced,1.0,false,2026-03-15,7.0,true,
,1005,Data Quality,Data Engineering,Advanced,3.0,false,2026-03-12,8.0,true,
,1010,Data Quality,Data Engineering,Expert,5.0,false,2026-03-15,9.0,true,
,1013,Data Quality,Data Engineering,Advanced,3.0,false,2026-03-05,7.0,true,
,1026,Data Quality,Data Engineering,Expert,4.0,true,2026-03-20,9.0,true,
,1003,Data Quality,Data Engineering,Intermediate,1.0,false,2026-02-10,5.0,false,
,1006,Native Apps,Snowflake,Intermediate,1.0,false,2026-03-10,6.0,false,
,1018,Native Apps,Snowflake,Advanced,2.0,false,2026-03-22,8.0,true,
,1026,Native Apps,Snowflake,Advanced,1.0,false,2026-03-20,7.0,true,
,1000,REST API,Integration,Advanced,4.0,false,2026-03-20,8.0,true,
,1002,REST API,Integration,Advanced,3.0,false,2026-03-15,7.0,true,
,1011,REST API,Integration,Intermediate,2.0,false,2026-02-20,6.0,false,
,1014,REST API,Integration,Advanced,3.0,false,2026-03-10,7.0,true,
,1005,NoSQL,Database,Advanced,3.0,false,2026-03-12,7.0,true,
,1008,NoSQL,Database,Intermediate,2.0,false,2026-02-15,6.0,false,
,1011,NoSQL,Database,Advanced,4.0,false,2026-02-20,8.0,true,
,1014,NoSQL,Database,Intermediate,1.0,false,2026-03-10,5.0,false,
